# H0 Om w
7.115364301832180161e+01 2.657469134667815869e-01 -1.110740137694667062e+00
7.155734141285937255e+01 2.937301031627400083e-01 -1.196302377086980506e+00
7.155734141285937255e+01 2.937301031627400083e-01 -1.196302377086980506e+00
7.058322234511780380e+01 3.258581625972627460e-01 -1.130588597557983688e+00
7.058322234511780380e+01 3.258581625972627460e-01 -1.130588597557983688e+00
7.058322234511780380e+01 3.258581625972627460e-01 -1.130588597557983688e+00
7.042739687010927696e+01 3.368567481866960311e-01 -1.146967466181529671e+00
7.042739687010927696e+01 3.368567481866960311e-01 -1.146967466181529671e+00
7.042739687010927696e+01 3.368567481866960311e-01 -1.146967466181529671e+00
6.954005663814182014e+01 3.456039798412171016e-01 -1.047479798173262644e+00
6.954005663814182014e+01 3.456039798412171016e-01 -1.047479798173262644e+00
6.954005663814182014e+01 3.456039798412171016e-01 -1.047479798173262644e+00
7.058092204051929741e+01 3.253937239090278766e-01 -1.081194701386708257e+00
7.058092204051929741e+01 3.253937239090278766e-01 -1.081194701386708257e+00
7.058092204051929741e+01 3.253937239090278766e-01 -1.081194701386708257e+00
7.133217140316699556e+01 2.933831469862167030e-01 -1.036991000086982861e+00
7.133217140316699556e+01 2.933831469862167030e-01 -1.036991000086982861e+00
7.133217140316699556e+01 2.933831469862167030e-01 -1.036991000086982861e+00
7.133217140316699556e+01 2.933831469862167030e-01 -1.036991000086982861e+00
7.133217140316699556e+01 2.933831469862167030e-01 -1.036991000086982861e+00
7.006521818730132622e+01 3.135690846486341443e-01 -1.042292415051979004e+00
7.006521818730132622e+01 3.135690846486341443e-01 -1.042292415051979004e+00
7.006521818730132622e+01 3.135690846486341443e-01 -1.042292415051979004e+00
7.006521818730132622e+01 3.135690846486341443e-01 -1.042292415051979004e+00
7.006521818730132622e+01 3.135690846486341443e-01 -1.042292415051979004e+00
7.006521818730132622e+01 3.135690846486341443e-01 -1.042292415051979004e+00
7.146866658714714049e+01 2.703605559729220786e-01 -1.080608193014570562e+00
7.146866658714714049e+01 2.703605559729220786e-01 -1.080608193014570562e+00
7.188013149149756487e+01 2.545041870392199534e-01 -1.061335093264700324e+00
7.188013149149756487e+01 2.545041870392199534e-01 -1.061335093264700324e+00
7.188013149149756487e+01 2.545041870392199534e-01 -1.061335093264700324e+00
7.188013149149756487e+01 2.545041870392199534e-01 -1.061335093264700324e+00
7.188013149149756487e+01 2.545041870392199534e-01 -1.061335093264700324e+00
7.319481541603320807e+01 2.830884237826422067e-01 -1.169714934507547710e+00
7.283647593657420316e+01 2.400626930006914683e-01 -1.157855427587251684e+00
7.283647593657420316e+01 2.400626930006914683e-01 -1.157855427587251684e+00
7.283647593657420316e+01 2.400626930006914683e-01 -1.157855427587251684e+00
7.368737753014993075e+01 2.661044660248506055e-01 -1.141796053748881601e+00
7.319734267809785422e+01 2.254775355553086946e-01 -1.112291347998326296e+00
7.319734267809785422e+01 2.254775355553086946e-01 -1.112291347998326296e+00
7.319734267809785422e+01 2.254775355553086946e-01 -1.112291347998326296e+00
7.319734267809785422e+01 2.254775355553086946e-01 -1.112291347998326296e+00
7.319734267809785422e+01 2.254775355553086946e-01 -1.112291347998326296e+00
7.319734267809785422e+01 2.254775355553086946e-01 -1.112291347998326296e+00
7.319734267809785422e+01 2.254775355553086946e-01 -1.112291347998326296e+00
7.178812213150854404e+01 2.554530400496682896e-01 -1.061747570222538517e+00
7.178812213150854404e+01 2.554530400496682896e-01 -1.061747570222538517e+00
7.178812213150854404e+01 2.554530400496682896e-01 -1.061747570222538517e+00
7.178812213150854404e+01 2.554530400496682896e-01 -1.061747570222538517e+00
7.178812213150854404e+01 2.554530400496682896e-01 -1.061747570222538517e+00
7.178812213150854404e+01 2.554530400496682896e-01 -1.061747570222538517e+00
7.178812213150854404e+01 2.554530400496682896e-01 -1.061747570222538517e+00
7.178812213150854404e+01 2.554530400496682896e-01 -1.061747570222538517e+00
7.178812213150854404e+01 2.554530400496682896e-01 -1.061747570222538517e+00
7.088911400834504661e+01 2.668143986382192634e-01 -9.893377508720408997e-01
7.088911400834504661e+01 2.668143986382192634e-01 -9.893377508720408997e-01
7.088911400834504661e+01 2.668143986382192634e-01 -9.893377508720408997e-01
7.088911400834504661e+01 2.668143986382192634e-01 -9.893377508720408997e-01
7.088911400834504661e+01 2.668143986382192634e-01 -9.893377508720408997e-01
7.088911400834504661e+01 2.668143986382192634e-01 -9.893377508720408997e-01
7.088911400834504661e+01 2.668143986382192634e-01 -9.893377508720408997e-01
7.088911400834504661e+01 2.668143986382192634e-01 -9.893377508720408997e-01
7.088911400834504661e+01 2.668143986382192634e-01 -9.893377508720408997e-01
7.088911400834504661e+01 2.668143986382192634e-01 -9.893377508720408997e-01
7.088911400834504661e+01 2.668143986382192634e-01 -9.893377508720408997e-01
7.088911400834504661e+01 2.668143986382192634e-01 -9.893377508720408997e-01
7.088911400834504661e+01 2.668143986382192634e-01 -9.893377508720408997e-01
7.088911400834504661e+01 2.668143986382192634e-01 -9.893377508720408997e-01
7.088911400834504661e+01 2.668143986382192634e-01 -9.893377508720408997e-01
7.149375067795455152e+01 2.515557629142626261e-01 -1.019959944767397708e+00
7.149375067795455152e+01 2.515557629142626261e-01 -1.019959944767397708e+00
7.149375067795455152e+01 2.515557629142626261e-01 -1.019959944767397708e+00
7.149375067795455152e+01 2.515557629142626261e-01 -1.019959944767397708e+00
7.149375067795455152e+01 2.515557629142626261e-01 -1.019959944767397708e+00
7.041987729082880776e+01 3.049518393781933678e-01 -1.014116910198721522e+00
7.041987729082880776e+01 3.049518393781933678e-01 -1.014116910198721522e+00
7.041987729082880776e+01 3.049518393781933678e-01 -1.014116910198721522e+00
7.041987729082880776e+01 3.049518393781933678e-01 -1.014116910198721522e+00
7.041987729082880776e+01 3.049518393781933678e-01 -1.014116910198721522e+00
7.041987729082880776e+01 3.049518393781933678e-01 -1.014116910198721522e+00
7.041987729082880776e+01 3.049518393781933678e-01 -1.014116910198721522e+00
7.041987729082880776e+01 3.049518393781933678e-01 -1.014116910198721522e+00
7.041987729082880776e+01 3.049518393781933678e-01 -1.014116910198721522e+00
6.975908628485603913e+01 3.355529162675924271e-01 -1.067491534205361248e+00
6.975908628485603913e+01 3.355529162675924271e-01 -1.067491534205361248e+00
6.975908628485603913e+01 3.355529162675924271e-01 -1.067491534205361248e+00
6.972801048011008618e+01 3.263725679867054419e-01 -1.002868906352971212e+00
6.986383076169640560e+01 3.242186336123359935e-01 -1.062340377207502851e+00
6.986383076169640560e+01 3.242186336123359935e-01 -1.062340377207502851e+00
6.986383076169640560e+01 3.242186336123359935e-01 -1.062340377207502851e+00
6.986383076169640560e+01 3.242186336123359935e-01 -1.062340377207502851e+00
6.986383076169640560e+01 3.242186336123359935e-01 -1.062340377207502851e+00
6.986383076169640560e+01 3.242186336123359935e-01 -1.062340377207502851e+00
6.986383076169640560e+01 3.242186336123359935e-01 -1.062340377207502851e+00
6.986383076169640560e+01 3.242186336123359935e-01 -1.062340377207502851e+00
6.986383076169640560e+01 3.242186336123359935e-01 -1.062340377207502851e+00
6.986383076169640560e+01 3.242186336123359935e-01 -1.062340377207502851e+00
6.986383076169640560e+01 3.242186336123359935e-01 -1.062340377207502851e+00
6.986383076169640560e+01 3.242186336123359935e-01 -1.062340377207502851e+00
6.986383076169640560e+01 3.242186336123359935e-01 -1.062340377207502851e+00
6.986383076169640560e+01 3.242186336123359935e-01 -1.062340377207502851e+00
6.986383076169640560e+01 3.242186336123359935e-01 -1.062340377207502851e+00
6.986383076169640560e+01 3.242186336123359935e-01 -1.062340377207502851e+00
6.986383076169640560e+01 3.242186336123359935e-01 -1.062340377207502851e+00
6.986383076169640560e+01 3.242186336123359935e-01 -1.062340377207502851e+00
6.986383076169640560e+01 3.242186336123359935e-01 -1.062340377207502851e+00
7.003229892387867039e+01 3.105085153191727287e-01 -1.065324039518440902e+00
7.003229892387867039e+01 3.105085153191727287e-01 -1.065324039518440902e+00
7.003229892387867039e+01 3.105085153191727287e-01 -1.065324039518440902e+00
7.003229892387867039e+01 3.105085153191727287e-01 -1.065324039518440902e+00
7.003229892387867039e+01 3.105085153191727287e-01 -1.065324039518440902e+00
7.003229892387867039e+01 3.105085153191727287e-01 -1.065324039518440902e+00
7.003229892387867039e+01 3.105085153191727287e-01 -1.065324039518440902e+00
7.003229892387867039e+01 3.105085153191727287e-01 -1.065324039518440902e+00
6.960849134092595136e+01 3.709356448324140909e-01 -1.199170633959016907e+00
7.166587149658120381e+01 2.908799787769754119e-01 -1.145358893760299424e+00
7.166587149658120381e+01 2.908799787769754119e-01 -1.145358893760299424e+00
7.060201951467878700e+01 3.027126140604815552e-01 -1.052740483637068847e+00
7.060201951467878700e+01 3.027126140604815552e-01 -1.052740483637068847e+00
7.069416036002007786e+01 2.747057555018423414e-01 -1.012098735041705888e+00
7.069416036002007786e+01 2.747057555018423414e-01 -1.012098735041705888e+00
7.069416036002007786e+01 2.747057555018423414e-01 -1.012098735041705888e+00
7.069416036002007786e+01 2.747057555018423414e-01 -1.012098735041705888e+00
7.069416036002007786e+01 2.747057555018423414e-01 -1.012098735041705888e+00
7.069416036002007786e+01 2.747057555018423414e-01 -1.012098735041705888e+00
7.069416036002007786e+01 2.747057555018423414e-01 -1.012098735041705888e+00
7.069416036002007786e+01 2.747057555018423414e-01 -1.012098735041705888e+00
7.069416036002007786e+01 2.747057555018423414e-01 -1.012098735041705888e+00
7.013423359458332129e+01 2.790759020390198852e-01 -9.627706696326587821e-01
7.013423359458332129e+01 2.790759020390198852e-01 -9.627706696326587821e-01
7.013423359458332129e+01 2.790759020390198852e-01 -9.627706696326587821e-01
7.013423359458332129e+01 2.790759020390198852e-01 -9.627706696326587821e-01
7.013423359458332129e+01 2.790759020390198852e-01 -9.627706696326587821e-01
7.013423359458332129e+01 2.790759020390198852e-01 -9.627706696326587821e-01
7.013423359458332129e+01 2.790759020390198852e-01 -9.627706696326587821e-01
7.013423359458332129e+01 2.790759020390198852e-01 -9.627706696326587821e-01
7.038573676464694984e+01 2.698683980561568663e-01 -9.117432200434665290e-01
7.038573676464694984e+01 2.698683980561568663e-01 -9.117432200434665290e-01
6.969092055214412085e+01 2.848960423839547174e-01 -9.217972709613302396e-01
6.969092055214412085e+01 2.848960423839547174e-01 -9.217972709613302396e-01
6.969092055214412085e+01 2.848960423839547174e-01 -9.217972709613302396e-01
6.969092055214412085e+01 2.848960423839547174e-01 -9.217972709613302396e-01
6.969092055214412085e+01 2.848960423839547174e-01 -9.217972709613302396e-01
6.969092055214412085e+01 2.848960423839547174e-01 -9.217972709613302396e-01
6.969092055214412085e+01 2.848960423839547174e-01 -9.217972709613302396e-01
6.969092055214412085e+01 2.848960423839547174e-01 -9.217972709613302396e-01
6.929617418690075681e+01 2.852458048559610160e-01 -9.062508234718579248e-01
6.929617418690075681e+01 2.852458048559610160e-01 -9.062508234718579248e-01
6.929617418690075681e+01 2.852458048559610160e-01 -9.062508234718579248e-01
6.929617418690075681e+01 2.852458048559610160e-01 -9.062508234718579248e-01
6.929617418690075681e+01 2.852458048559610160e-01 -9.062508234718579248e-01
6.929617418690075681e+01 2.852458048559610160e-01 -9.062508234718579248e-01
6.929617418690075681e+01 2.852458048559610160e-01 -9.062508234718579248e-01
6.929617418690075681e+01 2.852458048559610160e-01 -9.062508234718579248e-01
6.929617418690075681e+01 2.852458048559610160e-01 -9.062508234718579248e-01
6.929617418690075681e+01 2.852458048559610160e-01 -9.062508234718579248e-01
6.929617418690075681e+01 2.852458048559610160e-01 -9.062508234718579248e-01
6.929617418690075681e+01 2.852458048559610160e-01 -9.062508234718579248e-01
6.929617418690075681e+01 2.852458048559610160e-01 -9.062508234718579248e-01
6.929617418690075681e+01 2.852458048559610160e-01 -9.062508234718579248e-01
6.882596656518184375e+01 2.937439784078633154e-01 -9.172897278809221122e-01
6.882596656518184375e+01 2.937439784078633154e-01 -9.172897278809221122e-01
6.882596656518184375e+01 2.937439784078633154e-01 -9.172897278809221122e-01
7.145194820020546445e+01 2.973462015004375014e-01 -1.083307397229066549e+00
7.145194820020546445e+01 2.973462015004375014e-01 -1.083307397229066549e+00
7.145194820020546445e+01 2.973462015004375014e-01 -1.083307397229066549e+00
7.145194820020546445e+01 2.973462015004375014e-01 -1.083307397229066549e+00
7.145194820020546445e+01 2.973462015004375014e-01 -1.083307397229066549e+00
7.145194820020546445e+01 2.973462015004375014e-01 -1.083307397229066549e+00
7.145194820020546445e+01 2.973462015004375014e-01 -1.083307397229066549e+00
7.145194820020546445e+01 2.973462015004375014e-01 -1.083307397229066549e+00
7.145194820020546445e+01 2.973462015004375014e-01 -1.083307397229066549e+00
7.145194820020546445e+01 2.973462015004375014e-01 -1.083307397229066549e+00
7.145194820020546445e+01 2.973462015004375014e-01 -1.083307397229066549e+00
7.145194820020546445e+01 2.973462015004375014e-01 -1.083307397229066549e+00
7.145194820020546445e+01 2.973462015004375014e-01 -1.083307397229066549e+00
7.005554108744632913e+01 3.481089853401596046e-01 -1.096446745782398535e+00
7.158768181382463069e+01 2.960335149300754587e-01 -1.169089681335401032e+00
7.158768181382463069e+01 2.960335149300754587e-01 -1.169089681335401032e+00
7.158768181382463069e+01 2.960335149300754587e-01 -1.169089681335401032e+00
7.158768181382463069e+01 2.960335149300754587e-01 -1.169089681335401032e+00
7.158768181382463069e+01 2.960335149300754587e-01 -1.169089681335401032e+00
7.158768181382463069e+01 2.960335149300754587e-01 -1.169089681335401032e+00
7.158768181382463069e+01 2.960335149300754587e-01 -1.169089681335401032e+00
7.158768181382463069e+01 2.960335149300754587e-01 -1.169089681335401032e+00
7.158768181382463069e+01 2.960335149300754587e-01 -1.169089681335401032e+00
7.158768181382463069e+01 2.960335149300754587e-01 -1.169089681335401032e+00
7.158768181382463069e+01 2.960335149300754587e-01 -1.169089681335401032e+00
7.042770796738658134e+01 3.381800943124561587e-01 -1.147538845160291254e+00
7.042770796738658134e+01 3.381800943124561587e-01 -1.147538845160291254e+00
7.042770796738658134e+01 3.381800943124561587e-01 -1.147538845160291254e+00
7.042770796738658134e+01 3.381800943124561587e-01 -1.147538845160291254e+00
7.042770796738658134e+01 3.381800943124561587e-01 -1.147538845160291254e+00
7.042770796738658134e+01 3.381800943124561587e-01 -1.147538845160291254e+00
7.042770796738658134e+01 3.381800943124561587e-01 -1.147538845160291254e+00
7.042770796738658134e+01 3.381800943124561587e-01 -1.147538845160291254e+00
7.042770796738658134e+01 3.381800943124561587e-01 -1.147538845160291254e+00
7.042770796738658134e+01 3.381800943124561587e-01 -1.147538845160291254e+00
7.042770796738658134e+01 3.381800943124561587e-01 -1.147538845160291254e+00
7.042770796738658134e+01 3.381800943124561587e-01 -1.147538845160291254e+00
7.042770796738658134e+01 3.381800943124561587e-01 -1.147538845160291254e+00
7.042770796738658134e+01 3.381800943124561587e-01 -1.147538845160291254e+00
7.042770796738658134e+01 3.381800943124561587e-01 -1.147538845160291254e+00
7.042770796738658134e+01 3.381800943124561587e-01 -1.147538845160291254e+00
7.042770796738658134e+01 3.381800943124561587e-01 -1.147538845160291254e+00
7.042770796738658134e+01 3.381800943124561587e-01 -1.147538845160291254e+00
7.042770796738658134e+01 3.381800943124561587e-01 -1.147538845160291254e+00
7.042770796738658134e+01 3.381800943124561587e-01 -1.147538845160291254e+00
7.027397922422517240e+01 3.302232855342183693e-01 -1.165719472981358917e+00
7.027397922422517240e+01 3.302232855342183693e-01 -1.165719472981358917e+00
7.027397922422517240e+01 3.302232855342183693e-01 -1.165719472981358917e+00
7.027397922422517240e+01 3.302232855342183693e-01 -1.165719472981358917e+00
7.027397922422517240e+01 3.302232855342183693e-01 -1.165719472981358917e+00
7.076415268279271231e+01 3.086649619970738279e-01 -1.029359059973857571e+00
7.076415268279271231e+01 3.086649619970738279e-01 -1.029359059973857571e+00
7.076415268279271231e+01 3.086649619970738279e-01 -1.029359059973857571e+00
6.968478670938347364e+01 3.187730606531417599e-01 -9.559097208869968831e-01
6.968478670938347364e+01 3.187730606531417599e-01 -9.559097208869968831e-01
7.122436471145178416e+01 3.242974708785738569e-01 -1.050977255866243798e+00
7.122436471145178416e+01 3.242974708785738569e-01 -1.050977255866243798e+00
7.122436471145178416e+01 3.242974708785738569e-01 -1.050977255866243798e+00
6.998401657084181693e+01 3.049443023133351915e-01 -1.067768815606399135e+00
6.998401657084181693e+01 3.049443023133351915e-01 -1.067768815606399135e+00
6.998401657084181693e+01 3.049443023133351915e-01 -1.067768815606399135e+00
6.990402606971755972e+01 3.197709977684298766e-01 -1.032147842853792019e+00
6.990402606971755972e+01 3.197709977684298766e-01 -1.032147842853792019e+00
6.920193392684866751e+01 2.971340084561050476e-01 -9.267371317710790812e-01
6.920193392684866751e+01 2.971340084561050476e-01 -9.267371317710790812e-01
6.920193392684866751e+01 2.971340084561050476e-01 -9.267371317710790812e-01
6.920193392684866751e+01 2.971340084561050476e-01 -9.267371317710790812e-01
6.920193392684866751e+01 2.971340084561050476e-01 -9.267371317710790812e-01
6.920193392684866751e+01 2.971340084561050476e-01 -9.267371317710790812e-01
6.920193392684866751e+01 2.971340084561050476e-01 -9.267371317710790812e-01
6.961490799916174410e+01 3.285096091207049263e-01 -1.029924354507676609e+00
6.987061990180019677e+01 3.106437843001999544e-01 -1.007815990674750362e+00
6.987061990180019677e+01 3.106437843001999544e-01 -1.007815990674750362e+00
6.987061990180019677e+01 3.106437843001999544e-01 -1.007815990674750362e+00
6.987061990180019677e+01 3.106437843001999544e-01 -1.007815990674750362e+00
6.987061990180019677e+01 3.106437843001999544e-01 -1.007815990674750362e+00
6.987061990180019677e+01 3.106437843001999544e-01 -1.007815990674750362e+00
6.987061990180019677e+01 3.106437843001999544e-01 -1.007815990674750362e+00
6.987061990180019677e+01 3.106437843001999544e-01 -1.007815990674750362e+00
6.987061990180019677e+01 3.106437843001999544e-01 -1.007815990674750362e+00
6.987061990180019677e+01 3.106437843001999544e-01 -1.007815990674750362e+00
6.987061990180019677e+01 3.106437843001999544e-01 -1.007815990674750362e+00
6.991270207181720764e+01 2.915705744090170137e-01 -1.014783313978141255e+00
6.991270207181720764e+01 2.915705744090170137e-01 -1.014783313978141255e+00
7.063246285560460080e+01 2.892231943435935038e-01 -1.001660896101756570e+00
6.911246163346423543e+01 3.351975783026652222e-01 -9.697637005432894197e-01
7.134905153423994761e+01 2.794771951918473829e-01 -1.057506942635998426e+00
7.134905153423994761e+01 2.794771951918473829e-01 -1.057506942635998426e+00
7.134905153423994761e+01 2.794771951918473829e-01 -1.057506942635998426e+00
7.134905153423994761e+01 2.794771951918473829e-01 -1.057506942635998426e+00
7.191774174964841393e+01 2.643124537747339464e-01 -1.036438532955254122e+00
7.191774174964841393e+01 2.643124537747339464e-01 -1.036438532955254122e+00
7.080590073024259823e+01 2.719679496095496751e-01 -9.903661248631492331e-01
7.080590073024259823e+01 2.719679496095496751e-01 -9.903661248631492331e-01
7.080590073024259823e+01 2.719679496095496751e-01 -9.903661248631492331e-01
7.027668650554713281e+01 2.523836697823445552e-01 -8.952097627325431572e-01
7.027668650554713281e+01 2.523836697823445552e-01 -8.952097627325431572e-01
7.027668650554713281e+01 2.523836697823445552e-01 -8.952097627325431572e-01
7.027668650554713281e+01 2.523836697823445552e-01 -8.952097627325431572e-01
7.027668650554713281e+01 2.523836697823445552e-01 -8.952097627325431572e-01
7.027668650554713281e+01 2.523836697823445552e-01 -8.952097627325431572e-01
7.027668650554713281e+01 2.523836697823445552e-01 -8.952097627325431572e-01
7.027668650554713281e+01 2.523836697823445552e-01 -8.952097627325431572e-01
7.027668650554713281e+01 2.523836697823445552e-01 -8.952097627325431572e-01
6.867401403012392791e+01 2.042845120794213598e-01 -7.591112767721430732e-01
6.867401403012392791e+01 2.042845120794213598e-01 -7.591112767721430732e-01
6.988468932983791149e+01 2.197088045200081552e-01 -8.186454800943772092e-01
6.988468932983791149e+01 2.197088045200081552e-01 -8.186454800943772092e-01
6.937153177732560039e+01 1.909116249141463995e-01 -7.410456517420656031e-01
6.937153177732560039e+01 1.909116249141463995e-01 -7.410456517420656031e-01
6.937153177732560039e+01 1.909116249141463995e-01 -7.410456517420656031e-01
6.937153177732560039e+01 1.909116249141463995e-01 -7.410456517420656031e-01
6.937153177732560039e+01 1.909116249141463995e-01 -7.410456517420656031e-01
6.937153177732560039e+01 1.909116249141463995e-01 -7.410456517420656031e-01
6.937153177732560039e+01 1.909116249141463995e-01 -7.410456517420656031e-01
6.937153177732560039e+01 1.909116249141463995e-01 -7.410456517420656031e-01
6.937153177732560039e+01 1.909116249141463995e-01 -7.410456517420656031e-01
6.960094423906856775e+01 1.732953829101349930e-01 -7.574936280365592856e-01
7.048591409860601686e+01 1.457982611605024292e-01 -7.112001815937248894e-01
7.048591409860601686e+01 1.457982611605024292e-01 -7.112001815937248894e-01
7.048591409860601686e+01 1.457982611605024292e-01 -7.112001815937248894e-01
7.051687676619614820e+01 2.050757799342967924e-01 -7.642258022952389540e-01
6.957366502377220741e+01 2.303309169308380144e-01 -7.857020095579897445e-01
6.957366502377220741e+01 2.303309169308380144e-01 -7.857020095579897445e-01
6.957366502377220741e+01 2.303309169308380144e-01 -7.857020095579897445e-01
6.957366502377220741e+01 2.303309169308380144e-01 -7.857020095579897445e-01
6.957366502377220741e+01 2.303309169308380144e-01 -7.857020095579897445e-01
6.957366502377220741e+01 2.303309169308380144e-01 -7.857020095579897445e-01
6.957366502377220741e+01 2.303309169308380144e-01 -7.857020095579897445e-01
6.957366502377220741e+01 2.303309169308380144e-01 -7.857020095579897445e-01
6.957366502377220741e+01 2.303309169308380144e-01 -7.857020095579897445e-01
6.957366502377220741e+01 2.303309169308380144e-01 -7.857020095579897445e-01
6.957366502377220741e+01 2.303309169308380144e-01 -7.857020095579897445e-01
6.957366502377220741e+01 2.303309169308380144e-01 -7.857020095579897445e-01
6.957366502377220741e+01 2.303309169308380144e-01 -7.857020095579897445e-01
6.957366502377220741e+01 2.303309169308380144e-01 -7.857020095579897445e-01
6.957366502377220741e+01 2.303309169308380144e-01 -7.857020095579897445e-01
6.957366502377220741e+01 2.303309169308380144e-01 -7.857020095579897445e-01
6.957366502377220741e+01 2.303309169308380144e-01 -7.857020095579897445e-01
6.957366502377220741e+01 2.303309169308380144e-01 -7.857020095579897445e-01
6.957366502377220741e+01 2.303309169308380144e-01 -7.857020095579897445e-01
6.957366502377220741e+01 2.303309169308380144e-01 -7.857020095579897445e-01
6.897903500772103769e+01 2.117065531637567499e-01 -7.286606831317410382e-01
6.897903500772103769e+01 2.117065531637567499e-01 -7.286606831317410382e-01
6.897903500772103769e+01 2.117065531637567499e-01 -7.286606831317410382e-01
6.712102118606145496e+01 1.539157401387260815e-01 -5.720701531450067545e-01
6.778620653329286938e+01 1.472397617938949743e-01 -6.087530783251613453e-01
6.778620653329286938e+01 1.472397617938949743e-01 -6.087530783251613453e-01
6.778620653329286938e+01 1.472397617938949743e-01 -6.087530783251613453e-01
6.900605731326268710e+01 1.000925956601004252e-01 -5.763757199105881135e-01
6.900605731326268710e+01 1.000925956601004252e-01 -5.763757199105881135e-01
6.900605731326268710e+01 1.000925956601004252e-01 -5.763757199105881135e-01
6.916798240488630256e+01 5.856680635189875916e-02 -5.508486156581798854e-01
6.916798240488630256e+01 5.856680635189875916e-02 -5.508486156581798854e-01
7.020526529145037387e+01 9.203024934786178946e-02 -6.174232502942604839e-01
7.020526529145037387e+01 9.203024934786178946e-02 -6.174232502942604839e-01
6.946760377071643688e+01 1.752617718324566143e-01 -6.743732608982768717e-01
6.946760377071643688e+01 1.752617718324566143e-01 -6.743732608982768717e-01
6.785823594770383238e+01 2.209740265054795927e-01 -6.605208336622732102e-01
6.785823594770383238e+01 2.209740265054795927e-01 -6.605208336622732102e-01
6.785823594770383238e+01 2.209740265054795927e-01 -6.605208336622732102e-01
6.785823594770383238e+01 2.209740265054795927e-01 -6.605208336622732102e-01
6.785823594770383238e+01 2.209740265054795927e-01 -6.605208336622732102e-01
6.785823594770383238e+01 2.209740265054795927e-01 -6.605208336622732102e-01
6.785823594770383238e+01 2.209740265054795927e-01 -6.605208336622732102e-01
6.785823594770383238e+01 2.209740265054795927e-01 -6.605208336622732102e-01
6.841929261972173038e+01 2.090246254342961740e-01 -6.909062976134624501e-01
6.841929261972173038e+01 2.090246254342961740e-01 -6.909062976134624501e-01
6.841929261972173038e+01 2.090246254342961740e-01 -6.909062976134624501e-01
6.841929261972173038e+01 2.090246254342961740e-01 -6.909062976134624501e-01
6.841929261972173038e+01 2.090246254342961740e-01 -6.909062976134624501e-01
6.841929261972173038e+01 2.090246254342961740e-01 -6.909062976134624501e-01
6.841929261972173038e+01 2.090246254342961740e-01 -6.909062976134624501e-01
6.791496715051228250e+01 2.037536473002044823e-01 -6.651154732352149157e-01
6.791496715051228250e+01 2.037536473002044823e-01 -6.651154732352149157e-01
6.791496715051228250e+01 2.037536473002044823e-01 -6.651154732352149157e-01
6.791496715051228250e+01 2.037536473002044823e-01 -6.651154732352149157e-01
6.791496715051228250e+01 2.037536473002044823e-01 -6.651154732352149157e-01
6.791496715051228250e+01 2.037536473002044823e-01 -6.651154732352149157e-01
6.791496715051228250e+01 2.037536473002044823e-01 -6.651154732352149157e-01
6.791496715051228250e+01 2.037536473002044823e-01 -6.651154732352149157e-01
6.791496715051228250e+01 2.037536473002044823e-01 -6.651154732352149157e-01
6.791496715051228250e+01 2.037536473002044823e-01 -6.651154732352149157e-01
6.791496715051228250e+01 2.037536473002044823e-01 -6.651154732352149157e-01
6.791496715051228250e+01 2.037536473002044823e-01 -6.651154732352149157e-01
6.673200051999207005e+01 2.424558250842895057e-01 -6.278463962597348180e-01
6.673200051999207005e+01 2.424558250842895057e-01 -6.278463962597348180e-01
6.673200051999207005e+01 2.424558250842895057e-01 -6.278463962597348180e-01
6.832603657695476329e+01 1.751552972827227772e-01 -6.449634216206548976e-01
6.832603657695476329e+01 1.751552972827227772e-01 -6.449634216206548976e-01
6.832603657695476329e+01 1.751552972827227772e-01 -6.449634216206548976e-01
6.832603657695476329e+01 1.751552972827227772e-01 -6.449634216206548976e-01
6.832603657695476329e+01 1.751552972827227772e-01 -6.449634216206548976e-01
6.832603657695476329e+01 1.751552972827227772e-01 -6.449634216206548976e-01
6.832603657695476329e+01 1.751552972827227772e-01 -6.449634216206548976e-01
6.832603657695476329e+01 1.751552972827227772e-01 -6.449634216206548976e-01
6.832603657695476329e+01 1.751552972827227772e-01 -6.449634216206548976e-01
6.832603657695476329e+01 1.751552972827227772e-01 -6.449634216206548976e-01
6.832603657695476329e+01 1.751552972827227772e-01 -6.449634216206548976e-01
6.832603657695476329e+01 1.751552972827227772e-01 -6.449634216206548976e-01
6.832603657695476329e+01 1.751552972827227772e-01 -6.449634216206548976e-01
6.886165042042023288e+01 1.550088219429493763e-01 -6.928314547860542350e-01
6.886165042042023288e+01 1.550088219429493763e-01 -6.928314547860542350e-01
7.068434520338662708e+01 1.156615300422801224e-01 -6.766798809883690646e-01
7.169635137222057608e+01 1.391692354485320471e-01 -7.513516459181999174e-01
7.169635137222057608e+01 1.391692354485320471e-01 -7.513516459181999174e-01
7.169635137222057608e+01 1.391692354485320471e-01 -7.513516459181999174e-01
7.203956065326092073e+01 1.189347314456935256e-01 -7.723612663082600749e-01
7.203956065326092073e+01 1.189347314456935256e-01 -7.723612663082600749e-01
7.203956065326092073e+01 1.189347314456935256e-01 -7.723612663082600749e-01
7.203956065326092073e+01 1.189347314456935256e-01 -7.723612663082600749e-01
7.203956065326092073e+01 1.189347314456935256e-01 -7.723612663082600749e-01
7.203956065326092073e+01 1.189347314456935256e-01 -7.723612663082600749e-01
7.203956065326092073e+01 1.189347314456935256e-01 -7.723612663082600749e-01
7.203956065326092073e+01 1.189347314456935256e-01 -7.723612663082600749e-01
